0x7f0f0909,titleMapVersion,Map Data Version,Map Data Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Version des données cartographiques,,,,,,,,,,,Versión de datos del mapa,,,,,,Versão dos Dados do Mapa,,,,,,,,,,,,,,,,,,,,Kartendatenversion,Kartdataversion,,เวอร์ชั่นข้อมูลแผนที่,,,Kortdataversion,,,Kaartgegevens versie,Wersja danych mapy,,,Kartdataversjon,,,Έκδοση δεδομένων χάρτη,,,,,Versione mappa dati,,,,,,,
0x7f0f090a,titleMaxForwardDistanceInMeters,Maximum Forward Distance in Meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f090b,titleMaxRoutingDistance,Max Routing Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f090c,titleMaxSatelliteNumForTunnel,"Max Satellite Num For Tunnel EHPE(set EHPE for Tunnel when satellite num less than this value, include equal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f090d,titleMinPOIPerGrid,Minimum POI per grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f090e,titleMinimumEHPE,"Minimum EHPE allowed accuracy(in meter, default:10, max:100)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f090f,titleMinimumEHPEForTunnel,Minimum EHPE for satelliteUsed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0910,titleMixPanelStagToken,MixPanel Staging Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0911,titleMockContentLicenseLevel,Mock Content License Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0912,titleMockMECCounterValue,"MEC counter value(-1–255), -1:use value get from MEC counter, otherwise use the value filled here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0913,titleMockProviderSpeed,Mock Speed (m/s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0914,titleMockTacDownloadServerUrl,Mock Tac Download Server Url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0915,titleMockedDefaultRangeValue,Mocked Default Range Value(Kilometer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0916,titleMonkeyTestCategory,Monkey Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0917,titleMonkeyTestDisableSs,Disable Secret Setting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0918,titleMoreSettings,Settings,Settings,الإعدادات,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,설정,,,,Paramètres,,,,,,,,,,,Configuración,,,,,,Definições,,,,,,,,,,,,,,,,,Налаштування,,,Einstellungen,Inställningar,Настройки,การตั้งค่า,Asetukset,Nastavitve,Indstillinger,,Nastavenia,Instellingen,Ustawienia,设置,,Innstillinger,Setări,,Ρυθμίσεις,Postavke,Ayarlar,Podešavanja,,Impostazioni,,,Beállítások,Настройки,,,Nastavení
0x7f0f0919,titleNavAppVersion,Navigation Version,Navigation Version,إصدار نظام التجوال,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,내비게이션 버전,,,,Version de l'appli Navigation,,,,,,,,,,,Versión de navegación,,,,,,Versão da navegação,,,,,,,,,,,,,,,,Version de l'application de navigation,Версія програми навігації,,,Version der Navigations-Software,Navigationsversion,Версия на навигационната система,คำสำคัญหรือที่อยู่,Navigointiohjelmiston versio,Različica navigacije,Navigation Version,,Verzia navigácie,Versie van navigatie-app,Wersja nawigacji,导航版本,,Navigeringsversjon,Versiune sistem de navigaţie,,Έκδοση πλοήγησης,Verzija navigacije,Navigasyon Sürümü,Verzija navigacije,,Versione navigatore,,,Navigáció verziószáma,Версия системы навигации,,,Verze navigace
0x7f0f091a,titleNavEngineLog,NavEngine Enable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f091b,titleNavReserveLevel,Navigation Reserve Level,Navigation Reserve Level,مستوى الشحن الاحتياطي للتجوال,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,내비게이션 리저브 레벨,,,,Niveau de réserve Navigation,,,,,,,,,,,Nivel de reserva de navegación,,,,,,Nível de reserva da navegação,,,,,,,,,,,,,,,,Niveau d'autonomie de navigation,Резервний рівень у навігаційній системі,,,Reserveladung – Navigation,Navigationsreservnivå,Резервно ниво за навигация,ระดับการสำรองประจุไฟฟ้าตามระบบนำทาง,Navigoinnin varataso,Nivo rezerve glede na navigacijo,Navigationsbeholdningsrækkevidde,,Úroveň rezervy pre navigáciu,Navigatie reserve laadniveau,Poziom rezerwowy – nawigacja,导航储备电量,,Reservenivå for navigering,Nivel de rezervă pentru navigație,,Στάθμη αποθέματος βάσει προορισμού,Razina rezerve navigacije,Navigasyon Rezerv Seviyesi,Nivo rezerve navigacije,,Livello di riserva navigazione,,,Navigáció tartalékszint,Резервный уровень заряда при навигации по маршруту,,Nivel de Reserva de Navegación,Rezervní kapacita pro navigaci
0x7f0f091c,titleNavUnitCategory,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f091d,titleNavigationPreferences,Routing Options,Routing Options,خيارات تحديد المسار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,경로 탐색 옵션,,,,Options d’itinéraire,,,,,,,,,,,Opciones de ruta,,,,,,Opções de percurso,,,,,,,,,,,,,,,,Options d'itinéraire,Параметри шляху,,,Einstellungen für Routenplanung,Ruttalternativ,Опции за маршрута,ตัวเลือกสำหรับการกำหนดเส้นทาง,Reititysasetukset,Možnosti iskanja poti,Alternativer for ruteplanlægning,,Možnosti trasy,Routeopties,Opcje wyznaczania trasy,路线规划选项,,Rutevalg,Opțiuni de ghidare,,Επιλογές δρομολόγησης,Opcije izrade rute,Rota Seçenekleri,Opcije za kreiranje ruta,,Opzioni calcolo percorso,,,Útvonal-tervezési beállítások,Параметры маршрута,,,Možnosti trasy
0x7f0f091e,titleNavigationPrivacy,Navigation Privacy,Navigation Privacy,خصوصية التجوال,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,내비게이션 개인 정보 보호,,,,Confidentialité de navigation,,,,,,,,,,,Privacidad de navegación,,,,,,Navegação privada,,,,,,,,,,,,,,,,Confidentialité de la navigation,Конфіденційність навігації,,,Datenschutz für Navigation,Navigationssekretess,Поверителност за навигацията,ความเป็นส่วนตัวสำหรับการนำทาง,Navigoinnin yksityisyys,Zasebnost navigacije,Del navigationsdata anonymt,,Ochrana súkromia v navigácii,Navigatie-privacy,Prywatność nawigacji,导航隐私,,Personvern – navigering,Confidențialitate sistem de navigație,,Ιδιωτικό απόρρητο πλοήγησης,Privatnost navigacije,Navigasyon Gizliliği,Zaštita privatnosti tokom navigacije,,Privacy navigazione,,,Anonim navigáció,Конфиденциальность навигационных данных,,Privacidad de Navegación,Soukromí navigace
0x7f0f091f,titleNetworkConnectivityCategory,Network Connectivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0920,titleNetworkConnectivityCheck,Check Network Connection(google.com),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0921,titleNetworkConnectivityInterval,Heartbeat Interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0922,titleNetworkConnectivitySamples,Minimum Number of Samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0923,titleNetworkConnectivityThreshold,Speed Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0924,titleNoGPSToastInterval,No GPS Toast Interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0925,titleNotifyOneGuidanceStopCategory,NotifyOneGuidanceStop at Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0926,titleOffboardLongRouteTimeout,Offboard Long Route Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0927,titleOffboardMiddleRouteTimeout,Offboard Middle Route Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0928,titleOffboardShortRouteTimeout,Offboard Short Route Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0929,titleOnboardMapDataVerification,Onboard Map Data Verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092a,titleOptInEnabled,Opt In Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092b,titlePOICacheSize,POI Cache Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092c,titlePOIConfigCategory,POI Config,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092d,titlePOIOnMapAmount,POI On Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092e,titlePOIOnMapIncrement,POI On Map Increment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f092f,titlePOIOnMapIncrementInterval,POI On Map Increment Interval (ms),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0930,titlePOIStackingPrecision,Stacking Precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0931,titlePanMapStep,MFC Pan Map Acceleration (pixel per fifty milliseconds squared.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0932,titlePassengerSetting,Passenger Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0933,titlePcCardDismissalDeviationCountThreshold,Predictive Card Card Dismissal Deviation Count Threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0934,titlePcCoachMarkShown,Coach Mark Shown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0935,titlePcSetupMyPlacesShown,Setup My Places Shown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0936,titlePcUserPredictionReady,User Prediction Ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0937,titlePersonalization,Personalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0938,titlePlayAlertApproachCamera,Speed Camera,Speed Camera,كاميرا لرصد السرعة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,과속 단속 카메라,,,,Radar,,,,,,,,,,,Control de velocidad,,,,,,Câmara de alta velocidade,,,,,,,,,,,,,,,,Photo-radar,Камера для фіксації перевищень швидкості,,,Radarkontrolle,Fartkamera,Камера за скорост,กล้องตรวจจับความเร็ว,Nopeuskamera,Radar za merjenje hitrosti,Fartkamera,,Rýchlostný radar,Flitser,Fotoradar,测速摄像,,Fotoboks,Cameră radar,,Κάμερα ταχύτητας,Kamera za nadzor brzine,Hız Kamerası,Kamera za merenje brzine,Cámara de velocidad,Autovelox,,,Sebességmérő kamera,Знак «Фото-видеоконтроль»,,Cámara de velocidad,Radar
0x7f0f0939,titlePlayAlertApproachRailroad,Railroad Crossing,Railroad Crossing,تقاطع سكك حديدية,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,철길 건널목,,,,Intersection,,,,,,,,,,,Paso a nivel,,,,,,Passagem de nível,,,,,,,,,,,,,,,,Passage à niveau,Залізничний переїзд,,,Bahnübergang,Järnvägskorsning,Железопътен прелез,การข้ามทางรถไฟ,Tasoristeys,Železniški prehod,Jernbaneoverskæring,,Železničné priecestie,Spoorwegovergang,Przejazd kolejowy,铁路交叉口,,Jernbaneovergang,Trecere de cale ferată,,Σιδηροδρομική διάβαση,Željeznički prijelaz,Demiryolu Geçidi,Pružni prelaz,Cruce de Ferrocarril,Passaggio a livello,,,Vasúti kereszteződés,Знак «Железнодорожный переезд»,,Cruce de Ferrocarril,Železniční přejezd
0x7f0f093a,titlePlayAlertApproachSchool,School Zone,School Zone,منطقة مدارس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어린이 보호구역,,,,École,,,,,,,,,,,Zona escolar,,,,,,Zona escolar,,,,,,,,,,,,,,,,Zone scolaire,Школа,,,Schule in der Nähe,Skola/förskola,Училищна зона,เขตโรงเรียน,Koulu,Šola,Skoleområde,,Škola,Schoolzone,Strefa szkoły,校区,,Skoleområde,Zonă cu şcoală,,Σχολική ζώνη,Školska zona,Okul Bölgesi,Zona škole,,Zona scuola,,,Iskola,Знак «Дети»,,,Škola
0x7f0f093b,titlePredictiveCards,Predictive Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f093c,titlePredictiveDestination1,Predictive Destination 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f093d,titlePredictiveDestination2,Predictive Destination 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f093e,titlePrintInfoOnScreen,Print Info On Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f093f,titlePrivacyStatement,Telenav Privacy Statement,Telenav Privacy Statement,بيان الخصوصية الخاص بنظام TeleNav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TeleNav 개인 정보 보호 정책,,,,Déclaration de confidentialité de TeleNav,,,,,,,,,,,Declaración de privacidad de TeleNav,,,,,,Declaração de privacidade da TeleNav,,,,,,,,,,,,,,,,Énoncé sur la confidentialité de TeleNav,Декларація про конфіденційність TeleNav,,,Datenschutzerklärung für TeleNav,Sekretessförklaring för TeleNav,Декларация за поверителност на TeleNav,นโยบายความเป็นส่วนตัวของ Telenav,TeleNav-yksityisyystiedot,Izjava o varovanju zasebnosti družbe TeleNav,TeleNav Erklæring om beskyttelse af pers. oplysning.,,Vyhlásenie o ochrane súkromia spoločnosti TeleNav,Privacyverklaring TeleNav,Polityka prywatności TeleNav,TeleNav隐私声明,,TeleNavs personvernerklæring,Declaraţie de confidenţialitate TeleNav,,Δήλωση ιδιωτικού απορρήτου TeleNav,Izjava o privatnosti za aplikaciju TeleNav,TeleNav Gizlilik Bildirimi,TeleNav izjava o zaštiti privatnosti,Aviso de Privacidad de TeleNav,Informativa sulla privacy di TeleNav,,,TeleNav adatvédelmi nyilatkozat,Положение о конфиденциальности TeleNav,,Aviso de Privacidad de TeleNav,Prohlášení o ochraně osobních údajů pro TeleNav
0x7f0f0940,titleQASecret,QA Secret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0941,titleQueueSize,Queue size of location render tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0942,titleRangeProjectionAndSmartRoutingType,Range Projection And Smart Routing Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0943,titleRangeReserveLevel,Range Reserve Level,Range Reserve Level,مستوى الشحن الاحتياطي للنطاق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,남은 레벨로 주행 가능한 거리,,,,Plage de niveau de réserve,,,,,,,,,,,Nivel de reserva de rango,,,,,,Nível de reserva da autonomia,,,,,,,,,,,,,,,,Niveau de réserve d'autonomie,Резервний рівень запасу ходу,,,Reserveladung – Reichweite,Räckviddsreservnivå,Резервно ниво за обхват,ระดับการสำรองประจุไฟฟ้าตามระยะทาง,Toimintasäteen varataso,Nivo rezerve dosega,Ekstrabeholdningsrækkevidde,,Úroveň rezervy pre dojazd,Bereik reserve laadniveau,Poziom rezerwowy zasięgu,续航里程储备电量,,Reservenivå for rekkevidde,Nivel de rezervă pentru autonomie,,Στάθμη αποθέματος ηλεκτρικής αυτονομίας,Razina rezerve dosega,Menzil Rezerv Seviyesi,Nivo rezerve dometa,,Livello di riserva autonomia,,,Hatótávolság tartalékszint,Резервный уровень заряда по прибытии в пункт назнач.,,Nivel de Reserva de Rango,Rezervní kapacita pro dojezd
0x7f0f0944,titleRangeTestOnBench,Get Range Value on Bench by Telenav API,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0945,titleRangeValueOnBench,Range Value on Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0946,titleReceiveQatestBroadcast,Receive Qatest mode broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0947,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f0948,titleRemoveDestinationWaypoint,Remove Destination/Waypoint,Remove Destination/Waypoint,إزالة الوجهة/نقطة الطريق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목적지/경유지 삭제,,,,Supprimer destination/étape,,,,,,,,,,,Eliminar destino/punto de ruta,,,,,,Remover destino/ponto de passagem,,,,,,,,,,,,,,,,Supprimer destin./point de cheminement,Видалення кінцев./проміжного пункту,,,Ziel/Zwischenziel entfernen,Ta bort destination/waypoint,Премахване на дестинация/обект,ลบจุดหมายปลายทาง/จุดผ่าน,Poista määränpää/reittipiste,Odstrani cilj/točko poti,Fjern Destination/Vejpunkt,,Odstrániť cieľ/bod trasy,Bestemming/routepunt verwijderen,Usuń cel podróży/punkt pośredni,删除目的地/途经点,,Fjerne destinasjon/veipunkt,Șterge destinația/punctul de traseu,,Διαγρ. προορισμού/ενδιάμ. προορισμού,Uklanjanje odredišta / putne točke,Varış Yerini/Ara Noktayı Kaldır,Ukloni odredište/putnu tačku,Remover Destino/Punto Intermedio,Elimina destinazione/tappa,,,Úti cél/Útvonalpont eltávolítása,Удалить пункт назначения/точку маршр.,,Remover Destino/Punto Intermedio,Odebrat cíl / traťový bod
0x7f0f0949,titleReplayLogPath,Log File Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7f0f094a,titleRerouteAvoidTraffic,Auto-Reroute to Avoid Traffic,Auto-Reroute to Avoid Traffic,إعادة تحديد المسار تلقائياً لتجنب الازدحام المروري,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자동 재탐색으로 정체 구간 우회,,,,Nouvel itin. automatique pour éviter le trafic,,,,,,,,,,,Recalcular automáticamente para evitar tráfico,,,,,,Auto-refazer percurso para evitar tráfego,,,,,,,,,,,,,,,,Activez pour éviter les embouteillages,"Автом. шукати новий шлях, оминаючи затори",,,Bei Verkehrsstörungen automatisch umleiten,Autoberäkning av ny rutt för att undvika trafik,Авто-пренасочване за избягване на трафик,การเปลี่ยนเส้นทางโดยอัตโนมัติเพื่อเลี่ยงการจราจร,Vältä liikennettä vaihtamalla reittiä,"Samodejno preusmeri, da se izognem prometu",Omdiriger automatisk for at undgå trafik,,Automatická zmena trasy pri zlej premávke,Automatisch herberekenen om drukte te vermijden,"Automatycznie zmieniaj trasę, aby unikać korków",自动重新规划路线以规避交通拥堵路段,,Automatisk omdirigering for å unngå trafikk,Redirecţionare automată pentru evitare trafic,,Αυτόματη αναδρομολόγηση για αποφυγή κίνησης,Autom. promjena rute radi izbjeg. prometa,Trafikten Kaçış İçin Otomatik Yeni Rota,Aut. preusmeravanje rute u cilju izbegav. saobraćaja,Auto Redirigir para Evitar Tráfico,Ricalcolo percorso automatico per evitare traffico,,,Auto újratervezés forgalomelkerülés céljából,Автоизменение маршрута в объезд пробок,,Auto Redirigir para Evitar Tráfico,Automatické přesměrování při hustém provozu
0x7f0f094b,titleResourceBootstrapURL,Resource Bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
